Date,User,Message
2020-07-27 14:42:25,"승모","땀나기않나"
2020-07-27 14:42:28,"승모","땀나지않나"
2020-07-27 14:45:02,"스코","중요한 식이가"
2020-07-27 14:45:08,"스코","확인을 안하네"
2020-07-27 15:12:28,"김정식","ㅋㅋㅋㅋㅋ"
2020-07-27 15:12:43,"김정식","매갈 빼고 다좋다"
2020-07-27 15:13:07,"김정식","놀다가 친구 이빨에 찍힘-_-"
2020-07-27 15:13:25,"김정식","상어한테 물린거도아니고 어이없음"
2020-07-27 15:13:52,"스코","친구가 상어띠 아니가"
2020-07-27 15:13:55,"스코","??"
2020-07-27 15:18:57,"김정식","이빨은 상어인듯"
2020-07-27 15:19:06,"김정식","암튼"
2020-07-27 15:19:17,"김정식","내일은 안된다고 꼬리뺄넘 없재"
2020-07-27 15:19:26,"김정식","릉모 사당 말고 또 어디 가능하너"
2020-07-27 15:19:37,"스코","서울 다되는거 아니가??"
2020-07-27 15:19:40,"김정식","사당 좀 노잼동네라 ㅋㅋ"
2020-07-27 15:19:45,"스코","옹"
2020-07-27 15:19:58,"스코","나 가능하면 내일 쇼핑도 좀 해야함"
2020-07-27 15:24:39,"승모","한강 밑으로 보면 안되나"
2020-07-27 15:24:41,"승모","한강 위로 가야되나"
2020-07-27 15:30:01,"스코","한강으로 가면??"
2020-07-27 15:34:07,"승모","오 괜찮은데"
2020-07-27 15:34:12,"승모","한강에서 치맥이나 때릴까"
2020-07-27 15:48:52,"스코","ㅋㅋㅋㅋㅋ"
2020-07-27 15:48:57,"스코","비만 안오면 좋겠다"
2020-07-27 16:24:58,"강강강","샵검색: #내일 서울 날씨"
2020-07-27 16:25:02,"강강강","애매하네"
2020-07-27 16:25:37,"강강강","아님 이촌역 가실?"
2020-07-27 16:32:35,"강강강","삼각지 가거나?"
2020-07-27 16:42:52,"스코","거기는 뭐가 좋음??"
2020-07-27 17:01:45,"강강강","맛집이 좀 있고"
2020-07-27 17:01:50,"강강강","주차 가능한 곳도 있을듯"
2020-07-27 17:02:12,"강강강","아 근데 쇼핑하기엔 별로...ㅋㅋㅋㅋㅋㅋ"
2020-07-27 17:05:29,"강강강","승모 가능한 동네부터 찍어주셈"
2020-07-27 17:32:21,"승모","이촌 가능"
2020-07-27 17:32:50,"승모","주차할 수 있는 괜찮은 곳 있제 ㅋㅋ"
2020-07-27 17:33:40,"김정식","뭐 먹고 승모카로 드라이브 가자"
2020-07-27 18:21:04,"승모","그러지뭐"
2020-07-27 18:44:02,"승모","내 가능한 동네로"
2020-07-27 18:44:05,"승모","안산 찍어도 되나"
2020-07-27 18:44:35,"강강강","정수리 찍어도 되나"
2020-07-27 18:44:53,"강강강","안산 넘멈"
2020-07-27 18:44:57,"승모","ㅈㅅ"
2020-07-27 18:45:05,"강강강","자비 부탁드림"
2020-07-27 18:45:25,"김정식","다시 차로 서울대려다주면 ㅇㅈ"
2020-07-27 18:45:57,"강강강","ㅆㅇㅈ"
2020-07-27 18:47:31,"승모","미안하다"
2020-07-27 18:47:38,"승모","다들"
2020-07-27 18:47:40,"승모","보통 아니네"
2020-07-27 19:32:03,"강강강","먹고픈거 있음??"
2020-07-27 19:32:12,"강강강","일단 올려놓고"
2020-07-27 19:32:16,"강강강","결정해야겠구만"
2020-07-27 19:41:42,"승모","[강민성] [오후 2:39] 회
[강민성] [오후 2:39] 물회
[강민성] [오후 2:39] 콩국수
[강민성] [오후 2:39] 모밀
[강민성] [오후 2:39] 묵사발
[강민성] [오후 2:39] 초계국수
[강민성] [오후 2:39] 냉짬뽕"
2020-07-27 19:41:44,"승모","정하자"
2020-07-27 19:41:55,"승모","내가 일단 컷할게"
2020-07-27 19:41:59,"승모","콩국수 아웃"
2020-07-27 19:42:03,"승모","냉짬뽕 아웃"
2020-07-27 19:42:29,"스코","나는 회 좋음"
2020-07-27 19:42:40,"승모","회한사리 하까"
2020-07-27 19:42:45,"승모","물회 하까"
2020-07-27 21:00:08,"강강강","물회의 계절 아임미꺼"
2020-07-27 21:35:00,"스코","조으다~"
2020-07-27 21:48:42,"김정식","그려 회고곡"
2020-10-08 13:51:50,"강강강","다들 살아있음??"
2020-10-08 13:51:59,"강강강","코로나 안걸렸고?"
2020-10-08 14:29:55,"김정식","이모티콘"
2020-10-08 14:30:05,"김정식","잘피해다니고있음"
2020-10-08 14:30:19,"스코","헐..야"
2020-10-08 14:30:22,"스코","ㅠㅠㅠ"
2020-10-08 14:30:27,"스코","맞다 민성이 어제 생일이었제??"
2020-10-08 14:30:46,"스코","생일축하한다ㅠㅠㅠ"
2020-10-08 14:31:05,"김정식","ㅋㅋㅋ"
2020-10-08 14:31:35,"김정식","늦었군"
2020-10-08 14:31:51,"김정식","364일뒤에 또 기회있다"
2020-10-08 14:32:09,"스코","그래"
2020-10-08 14:32:12,"스코","민성이 그 때까지"
2020-10-08 14:32:16,"스코","코로나 걸리지말고"
2020-10-08 14:32:34,"스코","건강해라"
2020-10-08 14:32:35,"스코","ㅋㅋ"
2020-10-08 15:11:48,"강강강","ㅋㅋㅋㅋㅋㅋㅋㅋ 스코생일은 다가오고있군"
2020-10-08 15:29:47,"스코","ㅋㅋㅋㅋㅋㅋㅋ"
2020-10-08 15:29:52,"스코","머 필요한거 없나"
2020-10-08 15:29:52,"스코","ㅋㅋㅋ"
2020-10-08 16:05:54,"김정식","민성아 기회다"
2020-10-08 16:05:56,"김정식","필요한거 빨리 말해라"
2020-10-08 16:22:35,"강강강","노트북 필요함"
2020-10-08 16:22:40,"강강강","꿈깨게씀"
2020-10-08 16:23:16,"강강강","그것보다 다들 함 보면 좋겠는데"
2020-10-08 16:34:45,"김정식","ㅋㅋ 좋지유"
2020-10-08 16:35:15,"김정식","우리집 놀러온나~"
2020-10-08 16:37:56,"스코","ㅋㅋㅋㅋㅋㅋ"
2020-10-08 16:38:15,"스코","성북구에서 놀러가도 되나??"
2020-10-08 16:38:16,"스코","ㅋㅋ"
2020-10-08 16:58:46,"강강강","동대문구에서 가도 되나??"
2020-10-08 18:33:38,"김정식","오삼삼"
2020-10-08 19:00:51,"강강강","오오 언제 가도됌??"
2020-10-08 20:45:34,"김정식","평일은 안되겠지?"
2020-10-08 21:28:06,"강강강","평일 저녁 고고??"
2020-10-08 21:28:15,"강강강","승모가 넘 머나"
2020-10-08 21:29:01,"승모","나 요새"
2020-10-08 21:29:03,"승모","맨날 야근해서"
2020-10-08 21:29:05,"승모","헬임"
2020-10-08 21:29:11,"승모","평일은 불가...."
2020-10-08 21:29:25,"승모","금욜 저녁에도 힘듬..."
2020-10-08 21:32:45,"김정식","상노예가"
2020-10-08 21:33:00,"승모","노예중에 노예임"
2020-10-08 21:33:01,"승모","지금도 사무실"
2020-10-08 21:33:02,"승모","ㅅㅂ"
2020-10-08 21:34:37,"김정식","와 야근몬이네"
2020-10-08 21:38:02,"승모","그니까"
2020-10-08 21:38:08,"승모","식은"
2020-10-08 21:38:10,"승모","어째지내노"
2020-10-08 21:50:27,"김정식","난 야근은 안하고 지내지"
2020-10-08 21:50:34,"김정식","야학은 해도"
2020-10-08 21:54:53,"승모","야근보다 야학이 더 힘들때도 있지"
2020-10-08 21:55:02,"승모","회먹고싶다"
2020-10-08 21:55:03,"승모","모이자"
2020-10-08 21:55:05,"승모","ㅋㅋㅋ"
2020-10-08 22:38:26,"강강강","샵검색: #망원 우리바다수산"
2020-10-08 22:38:30,"강강강","방어철이 다가옴"
2020-10-08 22:38:34,"강강강","아직 안왔지만"
2020-10-08 22:44:57,"승모","벌써..."
2020-10-08 22:45:07,"승모","올해 전어도 못먹었는데"
2020-10-08 23:02:09,"스코","헐.. 벌써 방어철이가"
2020-10-08 23:02:15,"스코","1년 후딱이고ㅋㅋㅋ"
2020-10-09 11:16:14,"강강강","전어얘기하니까"
2020-10-09 11:16:21,"강강강","군침이 싹 도노"
2020-10-09 12:40:27,"김정식","담주 우리집 올래?"
2020-10-09 12:56:42,"승모","담주 언제?"
2020-10-09 13:27:18,"김정식","목요일"
2020-10-09 13:27:21,"김정식","니야근하는날"
2020-10-09 19:55:29,"승모","그래"
2020-10-09 19:55:41,"승모","가면 열한시"
2020-10-09 19:55:48,"승모","문열어주나"
2020-10-09 22:14:03,"김정식","ㅋㅋ"
2020-10-09 22:14:06,"김정식","담주토하까"
2020-10-10 01:21:32,"스코","담주 결혼식감ㅠㅠ"
2020-10-10 09:36:17,"강강강","스코 결혼하노"
2020-10-10 09:36:39,"강강강","식 끝나고 모임이씀??"
2020-10-10 10:00:44,"스코","정식이 모임있나ㅋㅋ"
2020-10-10 10:00:59,"스코","나는 담주에 결혼 두번함"
2020-10-10 10:11:27,"김정식","내말고 니 결혼식-_-ㅋㅋㅋ"
